participant_id,random_id,condition,trial_index,trial_number,time_elapsed,stimulus,object_id,stimulus_type,response,correct_response,correct_response_key,correct,is_right,rt,participant_thoughts,participant_difficulties
gorilla,p01pepaop6w,bigger,355,117,311161,stimuli/33-Inongruent.jpg,33,incongruent,m,right,m,TRUE,1,298,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,358,118,313352,stimuli/1-Inongruent.jpg,1,incongruent,m,right,m,TRUE,1,254,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,361,119,315807,stimuli/17-Congruent.jpg,17,congruent,z,left,z,TRUE,1,525,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,364,120,318184,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,465,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,367,121,320494,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,388,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,370,122,322876,stimuli/15-Inongruent.jpg,15,incongruent,m,right,m,TRUE,1,465,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,373,123,325131,stimuli/7-Inongruent.jpg,7,incongruent,m,right,m,TRUE,1,329,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,376,124,327154,stimuli/9-Inongruent.jpg,9,incongruent,m,right,m,TRUE,1,953,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,379,125,329436,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,346,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,382,126,331833,stimuli/34-Congruent.jpg,34,congruent,z,left,z,TRUE,1,477,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,385,127,334094,stimuli/11-Inongruent.jpg,11,incongruent,m,right,m,TRUE,1,339,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,388,128,336293,stimuli/25-Inongruent.jpg,25,incongruent,m,right,m,TRUE,1,277,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,391,129,338473,stimuli/12-Inongruent.jpg,12,incongruent,m,right,m,TRUE,1,253,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,394,130,340731,stimuli/16-Inongruent.jpg,16,incongruent,m,right,m,TRUE,1,329,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,397,131,343029,stimuli/28-Congruent.jpg,28,congruent,z,left,z,TRUE,1,376,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,400,132,345563,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,605,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,403,133,347873,stimuli/27-Inongruent.jpg,27,incongruent,m,right,m,TRUE,1,380,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,406,134,350299,stimuli/36-Congruent.jpg,36,congruent,z,left,z,TRUE,1,509,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,409,135,352812,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,582,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,412,136,355121,stimuli/15-Inongruent.jpg,15,incongruent,m,right,m,TRUE,1,388,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,415,137,357329,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,283,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,418,138,360016,stimuli/18-Congruent.jpg,18,congruent,z,left,z,TRUE,1,759,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,421,139,362408,stimuli/8-Congruent.jpg,8,congruent,z,left,z,TRUE,1,476,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,424,140,364946,stimuli/1-Congruent.jpg,1,congruent,z,left,z,TRUE,1,616,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,427,141,367212,stimuli/3-Congruent.jpg,3,congruent,z,left,z,TRUE,1,351,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,430,142,369601,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,466,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,433,143,371900,stimuli/35-Inongruent.jpg,35,incongruent,m,right,m,TRUE,1,371,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
gorilla,p01pepaop6w,bigger,436,144,374156,stimuli/9-Congruent.jpg,9,congruent,z,left,z,TRUE,1,328,To test whether real-world knowledge of which object is bigger affects participant speed/ accuracy of determining which image is bigger (may or may not correspond to real world proportions),No
raccoon,p0c3y7vydr1,smaller,7,1,14882,stimuli/13-Inongruent.jpg,13,incongruent,m,left,z,FALSE,0,808,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,10,2,21570,stimuli/22-Congruent.jpg,22,congruent,m,right,m,TRUE,1,662,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,13,3,24034,stimuli/26-Inongruent.jpg,26,incongruent,z,left,z,TRUE,1,545,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,16,4,26778,stimuli/1-Congruent.jpg,1,congruent,m,right,m,TRUE,1,823,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,19,5,29338,stimuli/24-Congruent.jpg,24,congruent,m,right,m,TRUE,1,651,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,22,6,31682,stimuli/17-Congruent.jpg,17,congruent,m,right,m,TRUE,1,429,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,25,7,34042,stimuli/4-Inongruent.jpg,4,incongruent,z,left,z,TRUE,1,446,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,28,8,36330,stimuli/20-Congruent.jpg,20,congruent,m,right,m,TRUE,1,361,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,31,9,38578,stimuli/34-Congruent.jpg,34,congruent,m,right,m,TRUE,1,334,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,34,10,40874,stimuli/30-Congruent.jpg,30,congruent,m,right,m,TRUE,1,366,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,37,11,56546,stimuli/24-Congruent.jpg,24,congruent,m,right,m,TRUE,1,13754,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,40,12,60050,stimuli/23-Inongruent.jpg,23,incongruent,z,left,z,TRUE,1,1576,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,43,13,62506,stimuli/19-Inongruent.jpg,19,incongruent,z,left,z,TRUE,1,525,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,46,14,65266,stimuli/32-Congruent.jpg,32,congruent,m,right,m,TRUE,1,829,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,49,15,67778,stimuli/6-Congruent.jpg,6,congruent,m,right,m,TRUE,1,581,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,52,16,70714,stimuli/34-Inongruent.jpg,34,incongruent,z,left,z,TRUE,1,1018,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,55,17,72978,stimuli/18-Congruent.jpg,18,congruent,m,right,m,TRUE,1,335,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,58,18,75234,stimuli/19-Inongruent.jpg,19,incongruent,z,left,z,TRUE,1,335,see how size affects our perception,no
raccoon,p0c3y7vydr1,smaller,61,19,77530,stimuli/11-Congruent.jpg,11,congruent,m,right,m,TRUE,1,374,see how size affects our perception,no
